,feature_id,feature,feature_description,feature_full,Feature,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,IncMSE_means,IncMSE_sds,present,n,prev,mean,rho,spearman_p,wilcox_p,mean_IgA_present,CI_IgA_present,mean_IgA_absent,CI_IgA_absent,lr_unadjusted_p,lr_adjusted_p,GMR,spearman_padj,wilcox_padj,lr_unadjusted_padj,lr_adjusted_padj,rf_rank,rf_top20,maaslin_coef,maaslin_stderr,maaslin_pval,maaslin_name,maaslin_qval,maaslin_N,maaslin_N.not.zero,maaslin_coef_adjusted,maaslin_stderr_adjusted,maaslin_pval_adjusted,maaslin_qval_adjusted,maaslin_qval_filt,maaslin_qval_adjusted_filt,country,country_clean,module
11,p108,PANTOSYN-PWY,superpathway of coenzyme A biosynthesis I (bacteria),superpathway of coenzyme A biosynthesis I (bacteria) (PANTOSYN-PWY),PANTOSYN-PWY,-0.001439837,0.000296033,0.005573911,-0.00388024,-0.02463709,0.002923511,-0.008863654,0.00251291,-0.000171125,-0.001547934,0.001924177,-0.001047376,0.000705137,-0.004821186,-0.001289902,0.001501896,-0.000172183,-0.00668945,0.001044955,-0.006815132,0.000475988,-0.005135402,-0.001730481,-0.005827859,-0.000342308,-0.003942884,-0.003446988,-0.003731403,-0.008578026,-0.000539948,0.005558148,-0.005746872,-0.000585984,7.92E-05,-0.001636565,-0.002154786,0.000390412,-0.001598435,-0.002666086,0.00456615,0.003025601,-0.001683828,-0.008888249,0.004898292,-0.0002195,-0.00497014,-0.005688278,0.001142273,-0.004379671,-0.001429481,-0.003366044,-0.004059673,-0.005802262,0.001413645,0.00102969,-0.000901405,-0.004368173,-0.002934176,0.003126862,0.000291042,-0.003361027,-0.004544306,0.000262474,-0.002806785,-0.003221404,-0.002927262,0.000370378,1.22E-05,-0.004056796,0.000114086,-0.001159304,0.000946311,0.001358858,0.00060727,-0.006739742,0.004071642,-0.002361938,-0.002210295,-0.001603629,-0.00215144,0.005419561,-0.006384867,0.000332841,0.004359042,0.001999937,0.001635471,-0.009654008,0.005264185,0.005673272,0.00068037,0.000341222,0.000822852,0.011348765,-0.001697963,-0.001164492,0.002754682,-0.000692089,-0.008007219,-0.000152687,-0.013918255,-0.002848596,0.0064169,56,56,100,0.023313222,0.036783079,0.78782032,NA,NA,NA,NA,NA,NA,NA,NA,0.988590066,NA,NA,NA,360,0,-0.000147526,0.000311323,0.637504387,IgA,0.999098102,56,56,-0.000184292,0.000295594,0.535813977,0.823037144,0.999098102,0.998946096,Malawi,MLW,Pathway
12,p109,PENTOSE-P-PWY,pentose phosphate pathway,pentose phosphate pathway (PENTOSE-P-PWY),PENTOSE-P-PWY,0.00770862,0.013192415,-0.008758586,-0.002379321,-0.001904693,-0.015289826,-0.006942266,-0.003706429,-0.009539331,0.001636049,-0.008362161,0.001150449,0.017068622,-0.004557536,0.002254969,0.014973428,-0.010133125,-0.007058384,-0.009255401,-0.02084621,0.002426278,-0.006274172,-0.00018451,0.006008194,-0.022869159,-3.76E-05,0.00842848,-0.013170979,0.007490617,-0.014247021,0.010343177,0.011158486,-0.001621562,-0.014481684,-0.001101206,0.01583798,-0.019134383,-0.002638199,-0.016809536,-0.00040901,-0.002612871,-0.002723724,0.026893322,-0.028359479,-0.002277972,0.007654594,-0.027304414,-0.02114625,-0.006644657,0.002033451,-0.011546031,-0.026390825,0.015390068,-0.00854549,-0.002750945,-0.006110514,0.000374041,0.006671785,0.058616925,-0.018110053,-0.00515723,-0.009182235,0.008966954,0.004185059,0.01400827,-0.018642931,0.019531215,0.003411021,-0.009185788,0.002052601,0.006239657,0.020986357,-0.018374989,-0.007502267,-0.012744994,0.005995671,0.016592049,-0.008836139,-0.012118439,-0.01817249,-0.007419414,-0.018712604,-0.03808678,-0.012460711,-0.009609282,0.006641715,-0.002329344,0.000107656,0.022406641,0.001988719,-0.001291086,-0.002918067,0.003268629,0.005874562,-0.012507523,0.004037296,-0.025470717,0.013424741,-6.34E-05,-0.038451975,-0.007601424,0.012111212,56,56,100,0.028797633,0.169456314,0.211830957,NA,NA,NA,NA,NA,NA,NA,NA,0.988590066,NA,NA,NA,391,0,-6.15E-06,0.000266269,0.98165046,IgA,0.999098102,56,56,1.09E-05,0.000264791,0.967345372,0.992149099,0.999098102,0.998946096,Malawi,MLW,Pathway
13,p11,ARGININE-SYN4-PWY,L-ornithine biosynthesis II,L-ornithine biosynthesis II (ARGININE-SYN4-PWY),ARGININE-SYN4-PWY,0.040574325,-0.005967554,0.007784325,0.060080564,-0.00639553,-0.006345315,0.072374467,0.004792785,-0.031714075,0.001381644,-0.008267311,0.090023067,-0.003646953,-0.003470403,0.002698895,0.002610579,0.011481819,0.138040975,-0.004237446,0.008489713,-0.00609905,-0.002767341,0.000957881,-8.00E-05,-0.011589301,0.053818199,0.003010285,-6.58E-05,-0.013271759,0.053049243,-0.002664389,-0.020758261,-0.028760343,0.016815242,0.002253263,0.019193251,0.00133642,-0.007493272,-0.003744262,0.000140838,0.04398953,0.140456765,-0.005415874,0.001400006,-0.009435462,0.037872405,0.024646553,0.005816225,0.007872429,-0.003250981,0.022077767,0.030540463,0.003478218,-0.000451413,-0.00033087,0.080698605,-0.001372071,-0.017056126,-0.005447311,0.018633782,0.033310804,0.010215267,0.006178888,0.021389371,-0.00566277,0.01171387,0.000272103,-0.025092245,0.017788683,-0.004897403,0.011140431,-0.004840531,0.048826977,-0.001131371,0.033137637,0.084176197,0.025609771,-0.009993613,0.064575227,-0.007187002,0.002525322,0.007202967,0.016961637,0.009149724,0.005669961,0.008924491,-0.007818528,0.012803575,0.008899688,0.066606877,0.001549612,0.036227026,0.003671427,-0.003115646,-0.014408968,0.01151118,-0.006860088,-0.001886822,-0.002205257,0.004842888,0.006687323,0.021193128,39,56,69.6,0.006258934,-0.230529867,0.087390621,0.011572299,4.279,2.585-7.081,16.188,6.167-42.49,0.321651816,0.265829577,0.264331604,0.988590066,0.677963459,0.937714914,0.92186243,13,1,-0.000608362,0.000448994,0.181076277,IgA,0.999098102,56,39,-0.000573179,0.000448575,0.207229361,0.609219471,0.999098102,0.998946096,Malawi,MLW,Pathway
14,p110,PEPTIDOGLYCANSYN-PWY,peptidoglycan biosynthesis I (meso-diaminopimelate containing),peptidoglycan biosynthesis I (meso-diaminopimelate containing) (PEPTIDOGLYCANSYN-PWY),PEPTIDOGLYCANSYN-PWY,-0.0033844,-0.001407157,0.003424517,-0.007359941,0.007592412,-9.29E-05,-4.46E-05,-0.002131025,-0.000255294,0.000446895,-0.005020039,0.000843399,-0.006548822,-0.007703253,0.001435707,-0.014616367,-0.000240366,-0.007360592,-0.010995748,0.005259147,-0.00649352,0.001295666,-0.000756947,-0.000869882,-0.000580538,-6.09E-05,-0.001854165,0.00117609,-6.74E-05,0.003713281,0.000142057,-0.003652979,-0.000487789,-0.000159969,-0.004487138,-0.00416215,-0.004636232,0.000822402,-0.007369961,-0.002791747,-0.011226777,-0.004164356,-0.002833711,-0.004323654,0.001349805,-0.001183586,-0.000743092,0.003312883,-0.00385725,-0.004958029,0.000167116,-0.002620422,-0.015454088,-0.000256227,-0.000110235,-0.002183984,-0.001096049,-0.009984896,-0.003234202,-0.003180471,0.001365963,-0.008971329,-0.003750483,-0.004338257,0.003004655,-0.014755858,-0.011041158,-0.006666907,-0.013358429,-0.001164307,-0.000305001,-0.008850307,-0.000942888,-0.000269061,-0.002771454,-0.001702102,-0.00160185,-0.0095664,-0.003380815,0.002215926,0.00016513,2.77E-05,0.009787908,-0.001016216,-0.005566816,-0.001491788,0.001088912,0.014889988,0.000517978,0.000133785,-0.000740203,-0.003256958,-0.005129819,0.003070987,-0.001615367,-6.93E-05,-0.001283615,-0.015499748,-0.007378603,-0.000150326,-0.000111241,0.00342219,56,56,100,0.053832594,-0.019336016,0.887516749,NA,NA,NA,NA,NA,NA,NA,NA,0.988590066,NA,NA,NA,186,0,0.000127318,0.000310268,0.683174197,IgA,0.999098102,56,56,0.000119027,0.000288422,0.681604083,0.907366458,0.999098102,0.998946096,Malawi,MLW,Pathway
15,p111,PHOSLIPSYN-PWY,superpathway of phospholipid biosynthesis I (bacteria),superpathway of phospholipid biosynthesis I (bacteria) (PHOSLIPSYN-PWY),PHOSLIPSYN-PWY,0,0.001083856,0.000487841,0.00123702,0.000392264,-0.001325632,0.002097491,0.0005328,-0.000584162,-0.000695726,-0.004844385,-0.001911946,0.000380742,-0.000121852,0.002477754,0.000285173,-0.001180129,0.002490868,0.00053992,-0.001321748,-0.000558145,-0.001928374,0.004785785,-0.002922694,0.005846486,0,0.002191043,-0.000645707,0.000302842,-0.00113797,0.002335227,0.00017278,-0.006656119,0.001877266,0.00322028,0.00164271,-0.001801583,0.000567034,0.000645093,0.001991489,0.003266493,0,-0.005616193,-0.001032924,-0.00027406,0.002318241,8.56E-05,0.000133871,0.000119545,0.004698661,-5.08E-06,-0.00740889,-0.00092963,-0.002342097,0.000939175,-0.002081588,-0.002121884,-0.003007727,0.004859695,-0.000867528,0.00200314,0.002447884,-0.004638283,-0.002329268,0.000135519,-0.003473653,0.002521759,0.003861272,0.000433851,-0.002149188,0.001046748,-0.001168696,-0.001315134,0.000142645,-5.24E-05,-0.008001545,-0.000195534,0.00100468,-0.008226284,-3.35E-05,-0.000776611,0.002508704,-0.000455577,-0.001564557,-0.000401393,-9.11E-05,0.000311299,0.002372824,0.001275916,-0.001042256,-0.002968276,0.00030169,0.001803068,0.002015037,-0.001278204,1.04E-05,-0.002634478,0.001129667,0.00043343,-0.003894864,0.000327638,0.002324577,56,56,100,0.025605106,0.078992607,0.562791936,NA,NA,NA,NA,NA,NA,NA,NA,0.988590066,NA,NA,NA,125,0,-1.76E-05,0.000330956,0.957900916,IgA,0.999098102,56,56,-2.31E-05,0.000322965,0.943151658,0.986403684,0.999098102,0.998946096,Malawi,MLW,Pathway
16,p113,POLYAMINSYN3-PWY,superpathway of polyamine biosynthesis II,superpathway of polyamine biosynthesis II (POLYAMINSYN3-PWY),POLYAMINSYN3-PWY,-0.000445612,0,5.23E-05,0.000256345,0,0.000196452,-3.38E-05,0,0,-5.70E-05,-0.000118085,9.73E-05,0,-3.10E-05,0.000624859,-0.000122633,0.000109552,0.000307682,2.73E-05,0,-4.13E-06,0.000177409,0.001093782,0,2.51E-05,0,-0.00022949,-0.000603615,0,0,3.08E-06,0,0.000148558,0,-0.000243398,0,9.85E-05,0,0.000342992,0.000249502,-8.37E-06,0,0.000852709,-0.000885561,0.002497717,-0.000106681,0,0,-0.001146551,8.90E-05,-0.000115058,0,0,-5.84E-05,-5.06E-05,0.000441484,-0.00231021,0,0,0.001113311,0,0,0.000197176,0.000567113,-0.000662884,0.002795834,0,0,0.000611224,0,-0.001012439,-4.38E-05,0,-0.000201614,-2.05E-06,-1.47E-06,0,0,5.45E-06,0,-0.001968408,-0.000530213,0,0,2.53E-05,0,-0.00033481,0,0.000188717,0,-0.000190232,0,-0.000153391,-0.000723579,-3.10E-05,0.000677494,0,-0.000769824,0,0,0.000178894,0.000640941,7,56,12.5,0.000345656,-0.033592593,0.805849856,0.793773482,3.723,1.896-7.31,6.925,4.075-11.768,0.473396055,0.502174149,0.537617329,0.988590066,0.966928771,0.937714914,0.92186243,146,0,-9.94E-05,0.000138534,0.476236459,IgA,0.999098102,56,7,-0.000101151,0.000145421,0.489916647,0.792274446,0.999098102,0.998946096,Malawi,MLW,Pathway
17,p114,POLYAMSYN-PWY,superpathway of polyamine biosynthesis I,superpathway of polyamine biosynthesis I (POLYAMSYN-PWY),POLYAMSYN-PWY,0.043927017,0.010570629,0.014113975,0.010095861,0.012865324,0.032543192,0.034858409,0.007501125,0.014371214,0.007051915,0.019868803,-0.002359404,0.003558802,0.013326641,0.059122918,-0.000812164,0.005391413,0.004110743,0.036270283,0.021344465,0.024129324,0.024499534,-0.002402606,-0.001953763,0.039205956,0.018823202,0.036908983,0.001664899,0.008119641,0.014830902,0.012179944,0.005421818,0.000325514,0.003434669,0.049814162,0.001627964,0.073772629,0.021445492,0.0182173,0.001699954,0.001914389,0.001098164,-0.007726814,0.010498972,0.039649488,0.023191872,0.003274839,-0.005294176,-0.000750188,0.003702928,0.007802878,0.022111827,0.05128106,-0.002261233,0.030970347,0.010495074,-0.003288487,0.019352671,0.025399291,-0.001983245,0.055284567,-0.000859976,0.012497845,-0.000918249,0.021365048,-0.002242744,0.030586776,0.033687257,0.028842923,0.005967524,0.041844066,0.00046001,0.008397321,0.051626489,0.019926908,0.010943308,0.00637506,-0.000783224,-0.007212013,0.021758133,-0.000102759,0.010448586,0.009896563,0.016748989,-0.002755874,0.018214611,0.031377594,0.003550881,-0.004371702,0.031128512,0.014504258,0.012853891,0.033787032,0.014657871,0.00404549,0.020100779,0.00102221,0.037909676,0.008986445,0.006567095,0.019313898,0.017613927,54,56,96.4,0.016164649,0.160082971,0.238576949,NA,NA,NA,NA,NA,NA,NA,NA,0.988590066,NA,NA,NA,3,1,0.000198796,0.000407274,0.627445715,IgA,0.999098102,56,54,0.000224276,0.000412684,0.589229753,0.853577469,0.999098102,0.998946096,Malawi,MLW,Pathway
18,p115,POLYISOPRENSYN-PWY,polyisoprenoid biosynthesis (E. coli),polyisoprenoid biosynthesis (E. coli) (POLYISOPRENSYN-PWY),POLYISOPRENSYN-PWY,0.001807344,-0.005849933,-0.005285211,-0.000139456,0.003085286,0.004301211,0.001611445,-0.003343122,0.000927844,0.000402783,-0.002709143,0.003077134,-0.000734229,0.000344352,-0.003539407,0.003379548,-0.003611408,-0.000527705,-0.005606422,-0.007879411,-0.001373455,0.001739898,-0.004164374,-0.004181473,-0.00600386,-0.000456119,-0.006198018,-0.000230254,-0.000612478,0.001212955,0.00081432,-0.007324289,-0.001434823,0.000846482,-0.009813279,-0.012961836,0.00053018,-0.005457476,0.004522369,-0.004888903,-0.001081129,0.001892494,0.000243719,-0.002264297,0.003654085,-0.003496266,0.002205486,0.001760061,-0.003637618,0.003786577,0.001399337,2.18E-05,-0.000546234,0.004181988,-0.000813951,-0.000555831,0.00233471,0.003484884,-0.000645513,-0.001001995,0.000518571,-0.003436449,-0.005662781,-0.006515924,-0.004613348,-0.003523731,0.002159868,-0.003186582,-0.002399294,-0.002223081,-0.002494983,0.003698029,-0.007951742,-0.001515024,0.008657022,-0.003871884,-0.011871457,-0.007161864,-0.003060884,-0.003295888,-0.011852537,0.001869014,-0.001137362,0.002286148,0.001459738,-0.001038906,-0.004239925,0.002375101,-0.015260312,-0.003153838,0.003216188,-0.002831192,-0.001231552,-0.000698871,-0.01107399,0.004973,-0.0022336,-0.003393323,0.001605504,-0.001971173,-0.001900684,0.004865271,56,56,100,0.012221083,0.067590196,0.620630201,NA,NA,NA,NA,NA,NA,NA,NA,0.988590066,NA,NA,NA,334,0,-7.19E-05,0.000275218,0.794896967,IgA,0.999098102,56,56,-5.63E-05,0.00027382,0.837948246,0.961840324,0.999098102,0.998946096,Malawi,MLW,Pathway
19,p116,PPGPPMET-PWY,ppGpp metabolism,ppGpp metabolism (PPGPPMET-PWY),PPGPPMET-PWY,-0.025184658,-0.005195767,-0.001679701,-0.005383255,-0.008028542,0.000226208,0.002779215,-0.014941917,0.006252496,-0.001376198,0.001280012,0.00494684,0.005481265,-0.004774339,-0.00090176,-0.011530131,0.004507908,-0.000409351,-0.003666037,0.012090843,-0.001191381,-0.005668388,0.00374526,-7.25E-05,0.000863398,0.019308261,-0.001669712,-0.002627107,-0.006907599,-0.002105335,-0.002492273,0.005339991,-0.010339633,-0.014798138,0.001425954,0.000154166,-0.005471409,-0.007078216,-0.001236955,-0.00995423,-0.005293454,0.005535308,-0.007889928,-0.006432732,9.98E-05,-0.010275049,-0.01487902,0.00386648,-0.006575134,-0.001105853,0.001757213,0.00014431,-0.011903853,-0.00179769,0.000193556,0.016459618,0.001203154,-0.000209964,-0.001502277,0.004102174,-0.001194047,-0.00646081,0.000278057,-0.001825548,-0.010444898,-0.006892429,-0.002893715,-0.007595662,-0.000822814,-0.000664945,-0.000994698,-0.001487182,-0.007201615,0.001820372,-0.001403699,0.003705688,-0.003891402,-0.009005918,0.000420179,0.004220016,-0.015951917,-0.002235716,-0.00304707,-0.002635131,0.002775528,0.002400064,-0.009666641,0.001965931,0.000818446,0.000115347,0.002912055,-0.000305817,-0.012997145,-0.001730464,-0.001783226,-0.001951819,-0.002355349,-0.000308949,0.02051745,-0.001964917,-0.000692351,0.004985436,52,56,92.9,0.004315431,-0.005118222,0.970136071,0.113522223,5.548,3.5-8.794,41.77,1.296-1345.762,0.330917239,0.13425817,0.1328226,0.99331391,0.677963459,0.937714914,0.92186243,255,0,-0.000136085,0.00022949,0.555663202,IgA,0.999098102,56,52,-0.000141794,0.000235509,0.549845391,0.827956821,0.999098102,0.998946096,Malawi,MLW,Pathway
20,p118,PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY,protocatechuate degradation II (ortho-cleavage pathway),protocatechuate degradation II (ortho-cleavage pathway) (PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY),PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY,-0.003070459,-0.001649944,0.002322785,-0.001681811,0.002384928,0,0.002196093,-0.000174665,0.002581726,0.000161464,-0.003840825,0.000996956,0.007308155,-0.001289007,-0.00204133,0.000544963,-3.15E-05,0.002131819,-0.000308747,-0.002142435,0.003341138,0.000401899,0.001435641,-0.000750384,-0.004504977,-0.000616546,-0.000919396,-0.001013515,-0.000344793,-0.001698768,-0.000791246,-0.000630924,0.000315611,0.001011184,0.001246477,0.000413142,0.002745192,-0.004483055,-0.001539218,-0.000413763,-0.002283426,0.003871675,-0.001875177,-0.000255702,0.001702182,0.003121268,0.001313578,-0.001325946,0.005410959,0.001111473,0.000117002,0.001270959,-0.001872982,-0.001391571,0.006439958,-0.001271583,0.001065301,-0.002078451,-0.001406644,-0.003702576,-0.001065793,-0.000413957,-0.00192384,0.001109512,0.000626159,-0.000535532,-0.002990952,-0.002072203,0.000638725,-0.006180354,5.05E-05,-0.000807494,0.000977045,-0.000375161,-0.003372384,0.000242707,0.000194093,0,-0.002344155,-0.000347623,0.001001371,0.001875098,-0.000933448,0.002416795,-0.002020279,0.000561888,-0.000632863,-0.002082869,-0.000669624,0.003309503,0.002917944,-0.000303557,-0.000218875,-0.001671729,0,-0.001749704,-0.000161557,-0.00194924,0.00086598,-0.001555435,-0.000549889,0.00290354,21,56,37.5,0.000393022,-0.095472844,0.48396437,0.353971721,4.829,2.383-9.786,7.593,4.001-14.411,0.335708444,0.285358643,0.635980508,0.988590066,0.77387935,0.937714914,0.92186243,237,0,3.41E-05,0.000134142,0.800548977,IgA,0.999098102,56,21,1.20E-05,0.000137116,0.930746004,0.982899875,0.999098102,0.998946096,Malawi,MLW,Pathway
21,p119,PRPP-PWY,"superpathway of histidine, purine, and pyrimidine biosynthesis","superpathway of histidine, purine, and pyrimidine biosynthesis (PRPP-PWY)",PRPP-PWY,-3.86E-05,-0.001977947,0.00341109,0.000570389,0.003082994,0.000356686,-0.000220986,-0.010713727,-0.008242114,-0.004389844,0.005085925,-0.000255941,-0.005230594,-0.011811903,0.003965517,0.001543578,0.005516153,0.0003653,0.004010669,-0.000146696,-0.000239693,-0.005232055,0.002830458,-0.000793489,-0.007006767,-0.010578804,-0.000110324,-0.00401048,-0.001460151,0.001023001,0.000471504,-0.006581804,-0.009390213,-0.0013129,-0.003130364,-0.002727647,0.0010461,-0.010059047,0.000244034,0.005004257,0.005629408,-0.003169183,-0.001020734,-0.006106402,0.001305122,-0.007679478,-0.00352949,-0.004445232,0.000389887,-0.003168292,-0.001770853,0.007314401,0.003467011,0.002913409,0.004861389,-0.00185554,0.000960005,0.002243782,0.000693755,0.001090378,-0.004722091,0.004392869,0.007651203,0.00104462,0.00109075,0.000597375,-0.001753433,-0.001594233,-0.006845138,-0.001514832,-0.007531211,-0.002685869,-0.003206557,0.000892144,0.006206982,-0.004660878,-0.007180215,0.003187399,-0.00313931,-6.92E-05,0.002220775,-0.002547233,-0.001128015,-1.66E-05,-0.003834391,0.0017498,0.003844606,0.008228329,-0.002334263,0.000462563,-0.000847078,-0.003488678,0.00574296,0.001623088,-0.002901917,-0.00020992,-0.000847752,-0.001938724,-0.003207597,0.00194343,0.000193702,0.003512751,47,56,83.9,0.009876569,0.08892902,0.514551166,0.901866043,6.065,3.675-10.009,8.542,1.74-41.938,0.920134983,0.719748587,0.710021072,0.988590066,0.966928771,0.937714914,0.922436408,143,0,3.23E-05,0.00039278,0.934819039,IgA,0.999098102,56,47,6.74E-05,0.000404048,0.86813098,0.971988797,0.999098102,0.998946096,Malawi,MLW,Pathway
22,p12,ARGORNPROST-PWY,no MetaCyc description,no MetaCyc description (ARGORNPROST-PWY),ARGORNPROST-PWY,0.004625759,-0.001062565,-0.00567201,-0.000948488,0.003153949,0.002318924,0.000610341,-8.42E-05,3.38E-05,0.009871023,-0.000274781,0.001822874,-0.000796239,0.000848116,0.007723281,0.008936589,-0.000850224,-0.005945062,4.26E-05,0.006263522,0.00197525,0.003038625,0.008586379,0.001851073,-0.001834467,0.001593737,0.000311385,0.017288676,-0.001128349,-0.004302127,-0.003376602,0.005530352,0.001284917,-0.001287445,0.000587549,0.004486504,-0.001266705,0.004834674,0.00742846,0.011530493,-6.13E-05,0.000785173,-0.002706701,-7.94E-05,0.000112788,0.001037511,-0.002949904,-0.005764873,0.004500185,0.000187235,-0.000498393,0.002437682,0.02166821,0.005624953,0.00524344,0.002485111,0.001796548,-0.000214889,0.001317285,0.005035689,0.003661454,0.005214594,-0.002379683,-0.000895924,-0.006405116,0.003833455,0.001532616,-0.00989273,0.000706736,0.006520504,-0.007940092,0.003917306,0.001936743,0.000150587,0.0050772,-0.016590051,0.002371902,-0.011131589,-0.004007859,0.000980511,0.002036684,-0.000838878,-0.000308743,0.000158898,0.001321198,-0.008270738,-0.002699846,0.006595333,0.001304468,-0.001471141,0.006155487,0.000562106,0.001313795,-0.003785171,0.000143373,0.009179598,0.002435589,0.000789348,-0.002474958,-0.002934905,0.0023402,0.004744144,22,56,39.3,0.000993911,-0.186264886,0.169285405,0.212186333,4.225,2.061-8.663,8.391,4.467-15.761,0.498623316,0.487611049,0.503515672,0.988590066,0.734100629,0.937714914,0.92186243,47,0,-0.000306021,0.000208242,0.14748726,IgA,0.999098102,56,22,-0.000304044,0.000215493,0.164458539,0.590363988,0.999098102,0.998946096,Malawi,MLW,Pathway
23,p121,PWY-1042,glycolysis IV,glycolysis IV (PWY-1042),PWY-1042,-0.002060257,0.002240402,0.004084654,-0.020877908,-0.019307132,-0.00065837,-0.005812086,-0.01061354,0.032518494,0.006246521,-0.004946796,0.006150021,-0.000906052,-0.00854123,0.000101669,0.006830408,-0.001144441,0.003792768,-0.001415315,-0.003510318,0.002959731,-0.006414357,-0.003011116,0.008729773,0.002796111,-0.001043938,-0.006273749,-0.004243297,0.001597408,0.001468667,-0.003059902,-0.002073645,-0.004645677,0.008522414,0.004004886,-0.010731054,-0.005727769,-0.00991931,-0.00036909,-0.012554161,-0.005303982,0.00845898,-0.002900324,0.001139267,-0.008354309,0.006142112,-0.00108618,0.004301305,-0.008786054,0.004223411,-0.001071552,-0.006828485,0.002725009,-0.001485905,0.022298656,-0.001638083,0.011274912,0.006008443,0.004416743,-0.019079707,-0.00539561,-0.002471647,-0.003136908,-0.005536621,0.010833969,0.012326239,-0.014579665,0.009932891,0.005005164,0.007298622,-0.006580635,-0.002375213,-0.003338855,0.000601564,0.006064461,-0.004525087,0.006544854,-0.000803109,0.007954092,0.002780971,-0.003406956,-0.005726117,0.002513206,-0.004475002,0.002219427,-0.040715938,-0.000298097,-0.006146977,0.009880038,0.001207229,-0.00907528,-0.012939385,-0.005447244,-0.004225371,-0.008925141,-0.008476934,0.000525357,-0.011951582,0.007008613,-0.023384739,-0.001178545,0.01118481,56,56,100,0.046486252,-0.029261609,0.830484047,NA,NA,NA,NA,NA,NA,NA,NA,0.988590066,NA,NA,NA,290,0,-0.000123693,0.000228604,0.590677633,IgA,0.999098102,56,56,-0.000169569,0.000222671,0.449922079,0.759633992,0.999098102,0.998946096,Malawi,MLW,Pathway
24,p122,PWY-1269,CMP-3-deoxy-D-manno-octulosonate biosynthesis,CMP-3-deoxy-D-manno-octulosonate biosynthesis (PWY-1269),PWY-1269,-0.000111924,0.003165398,-0.000559845,0.002611672,0.004108903,0.004249463,-0.002711993,-0.00331823,0.002460417,0.001243458,0.001223046,-0.005599628,-0.007503925,-0.004878934,-5.49E-05,-0.00647462,-0.000579516,-0.000524899,-0.001159208,-0.00507971,0.002342843,0.00385904,-0.001031431,0.002176948,0.00552182,-0.000749901,-0.000879996,0.002061311,0.000302102,-0.006193801,-0.002090878,0.000325596,-0.010932037,-0.001376937,0.001086431,-0.001486935,0.003386045,-0.006703788,-0.000577654,-0.001251483,-0.010195001,0.000854888,0.008536377,-0.000215702,0.001599797,-0.000667748,0.000854842,-0.000193746,0.002632007,-0.001128635,-0.003106174,0.004698674,-0.004138446,-0.003738509,0.004330456,0.003922417,-0.000577746,-0.000367876,-0.006861082,0.001243593,-0.003109977,0.000155246,0.000877561,-0.003930336,-0.002265723,-0.009785567,-0.001740824,-0.001245009,0.000226231,2.36E-05,-3.97E-05,0.000528498,0.002961232,-0.00587678,0.000180232,0.004641413,0.00503732,0.001504372,-0.000820609,-0.012043285,-0.003635884,-0.001369299,-0.005063235,0.003152258,-0.006307875,-0.003915243,-0.001762387,0.001447458,-0.00269997,0.000358721,-0.004274337,-0.004207728,-7.06E-05,0.00180597,-0.002667003,-0.00161747,-0.000321024,0.001208274,-0.000298078,0.001384121,-0.000795565,0.004145155,54,56,96.4,0.020250157,0.084798295,0.534349139,NA,NA,NA,NA,NA,NA,NA,NA,0.988590066,NA,NA,NA,266,0,0.000143862,0.000447494,0.749085796,IgA,0.999098102,56,54,0.00013339,0.000430768,0.75810901,0.942609038,0.999098102,0.998946096,Malawi,MLW,Pathway
25,p124,PWY-1541,superpathway of taurine degradation,superpathway of taurine degradation (PWY-1541),PWY-1541,0,0.000256106,-9.20E-05,-0.002078603,0,7.43E-05,-0.000632064,-0.002625888,0,0,0,0,0,0,0,9.95E-05,-0.000546773,0,0,0,0,0.000180882,-0.001536178,0,0,-4.26E-05,0,-0.000938566,-0.000618804,0,0,0.000126443,0,0,0,0,0,0,-0.000128338,-0.000576833,0,0,0.000179912,0,0.000108496,-5.41E-05,0.000548947,0,0.000634615,0,0,0.001075596,0,-0.001637283,0.008914218,0.002594802,-5.91E-05,0,-0.001505304,0,0,0.001696432,-0.000100345,0.002927988,-0.000939409,0,0.001170561,0,2.14E-05,0,0,0,-0.000231655,4.74E-05,0,0,0,0,-7.16E-05,0.000104986,0.000707595,-8.02E-05,0,0,0,-0.000175538,-0.000268856,0,0,0,-0.002539713,0,0,0,0,0,0,0.003046733,0,0.000485451,0.000404845,0.002021711,8,56,14.3,9.87E-05,-0.095660132,0.483103305,0.430549062,4.467,1.028-19.409,6.805,4.077-11.358,0.815672364,0.600793927,0.656429096,0.988590066,0.853749995,0.937714914,0.922436408,121,0,7.54E-05,7.35E-05,0.309581302,IgA,0.999098102,56,8,6.83E-05,7.61E-05,0.373527468,0.703371309,0.999098102,0.998946096,Malawi,MLW,Pathway
