"","taxonomy","prev_I","p_I","prev_M","p_M","prev_U","p_U","pmin","contaminant"
"X7ad51009e43771af486157b9e2da93b4","Parabacteroides (RSV13849)",8,NA,0,NA,1,NA,NA,FALSE
"Xd73df370b0422ae4fe150f59f6942cf2","Lachnoclostridium (RSV13854)",0,NA,0,NA,4,NA,NA,FALSE
"X73815af5b1869aba83f463ec2a50714b","Prevotella_2 (RSV13865)",1,NA,1,NA,0,NA,NA,FALSE
"X8e343cc0580be48157bc91396375c5d8","Coprobacter (RSV13881)",0,NA,0,NA,2,NA,NA,FALSE
"Xbf7b3177a3b97a579240d3f798167a98","Ruminococcaceae_UCG-013 (RSV13884)",0,NA,1,NA,9,NA,NA,FALSE
"Xf5f4d77af221fb16efa75e47123d04b0","Mailhella (RSV13887)",0,NA,4,NA,0,NA,NA,FALSE
"Xa61270b68b67fb85d33fa5acb94a7131","Alistipes (RSV13916)",0,NA,0,NA,2,NA,NA,FALSE
"X2fcf36ce1f895bb0d3eca61bcd09e1e4","Subdoligranulum (RSV13923)",1,NA,1,NA,0,NA,NA,FALSE
"X81149bb9a43b544f95c983bbe042182f","Faecalibacterium (RSV13940)",0,NA,0,NA,1,NA,NA,FALSE
"Xbf511416a58e64ebb0065ca6eaa96621","Dorea (RSV13943)",2,NA,0,NA,0,NA,NA,FALSE
"Xcfefec3c302d1e32e4fe249f4e417aef","unassigned Bacteroidetes (RSV13953)",0,NA,1,NA,0,NA,NA,FALSE
"X5eb5d7fb32358260b2cd5abc2008a500","Parabacteroides (RSV13962)",0,NA,0,NA,1,NA,NA,FALSE
"X7548c688b305d370b306af5d11e66ff1","Ruminococcaceae_UCG-014 (RSV13979)",1,NA,1,NA,1,NA,NA,FALSE
"Xf07044ec6226e863adf9e800f5914ae3","Streptococcus (RSV14011)",1,NA,0,NA,0,NA,NA,FALSE
"X6a4c92aed27ad3f5de6efeca0d63f602","Butyrivibrio (RSV14017)",0,NA,2,NA,0,NA,NA,FALSE
"X7051cec0ba5972ff05ed1e82b6f7a810","Ruminococcaceae_UCG-005 (RSV14036)",0,NA,4,NA,0,NA,NA,FALSE
"X19cf64e1595e18862ccf9d259fea7ccc","Blautia (RSV14040)",2,NA,0,NA,1,NA,NA,FALSE
"X06f4ae0e9066f7d2eee75132c5fd5730","Ruminococcaceae_UCG-011 (RSV14053)",1,NA,0,NA,4,NA,NA,FALSE
"X483389aff79589eb409cfca3f453a262","Desulfovibrio (RSV14057)",0,NA,0,NA,1,NA,NA,FALSE
"X7d147cc616a8c064c5176254dc21eaad","Cloacibacillus (RSV14060)",4,NA,4,NA,1,NA,NA,FALSE
"Xe0bf97a7c6dcdca1e2071d0d354657c7","Ruminococcaceae_UCG-005 (RSV14067)",0,NA,5,NA,1,NA,NA,FALSE
"Xe681df9d03a8d99770d74b605baac74f","Prevotella_2 (RSV14078)",6,NA,5,NA,0,NA,NA,FALSE
"X2305b2d15629639f76f725e32606a442","Lactococcus (RSV14087)",15,0.967576465298445,0,NA,0,NA,0.967576465298445,FALSE
"X11199ef66bd6f4b81b6b774109eef5c3","Parabacteroides (RSV14096)",0,NA,1,NA,0,NA,NA,FALSE
"X4f3c63dafbbc5f5b5615e2c4b80222eb","Prevotella_9 (RSV14101)",0,NA,2,NA,0,NA,NA,FALSE
"X897364cc2a5cde1d648477d18ce6e383","Holdemanella (RSV14105)",1,NA,0,NA,1,NA,NA,FALSE
"Xa9370fc00e3a694544ce3b6826933f61","Corynebacterium (RSV14120)",4,NA,0,NA,0,NA,NA,FALSE
"Xc7c3ea96e8473b30ee2ee8cb3e852268","Ruminococcaceae_UCG-005 (RSV14134)",0,NA,1,NA,0,NA,NA,FALSE
"X458c9079b7196fe96095c06c8b7551d6","Ruminococcaceae_UCG-009 (RSV14140)",5,NA,0,NA,0,NA,NA,FALSE
"X6b0cf700e1ba2787069d9750ed87aba7","unassigned Lentisphaerae (RSV14155)",0,NA,2,NA,0,NA,NA,FALSE
"Xab570c3b0d45e4566236ff44435df3ef","Dorea (RSV14157)",2,NA,0,NA,0,NA,NA,FALSE
"Xefb568286b664227e9c3a539f4a07b63","Dialister (RSV14162)",1,NA,1,NA,0,NA,NA,FALSE
"X9a6cec0cb7ffec03b4f1d90e13a8be7b","Lachnoclostridium (RSV14173)",0,NA,0,NA,4,NA,NA,FALSE
"Xbdb79be67746020be84d68e1b5f36c39","unassigned Firmicutes (RSV14176)",0,NA,0,NA,5,NA,NA,FALSE
"X684cce8f1d6f733cc82ae4e857c5fd0b","Ruminococcaceae_UCG-010 (RSV14186)",0,NA,1,NA,0,NA,NA,FALSE
"Xd0e409202d4b1a12d122ae3586beb8d4","Dialister (RSV14191)",2,NA,0,NA,0,NA,NA,FALSE
"X9483a721108fe4f2ddf49b3928ef9c23","Ruminococcus_1 (RSV14229)",0,NA,5,NA,0,NA,NA,FALSE
"X015bf407d51e03dfcee308c738be0b57","Subdoligranulum (RSV14235)",4,NA,0,NA,0,NA,NA,FALSE
"Xcde66a7e7cac6c2e73c0e990b976a98f","Bifidobacterium (RSV14255)",2,NA,0,NA,0,NA,NA,FALSE
"Xf7229cc8bd70519ff1fc623956e7ddb8","unassigned WPS-2 (RSV14259)",1,NA,0,NA,0,NA,NA,FALSE
"X34bf30cbaef8da32007d57be55c2418d","Actinomyces (RSV14261)",2,NA,0,NA,1,NA,NA,FALSE
"X69dcb5328df6f715634d0cb54e986c1a","Prevotella_9 (RSV14264)",2,NA,0,NA,0,NA,NA,FALSE
"X8639c65245c5ec128f8bb0886e110e6e","unassigned Bacteroidetes (RSV14291)",3,NA,0,NA,0,NA,NA,FALSE
"X78cae82f2c804fb84b8bdd83204fe641","Ruminococcaceae_UCG-002 (RSV14298)",0,NA,2,NA,0,NA,NA,FALSE
"Xa5da7bc3f20377a1f2903af92dc0ca31","Parabacteroides (RSV14335)",0,NA,0,NA,3,NA,NA,FALSE
"X65eaf8a248f52d468201b5708bcf7d75","Agathobacter (RSV14344)",0,NA,2,NA,0,NA,NA,FALSE
"X017fd20ad427d61d84f5596e2923c0f2","Collinsella (RSV14355)",0,NA,2,NA,0,NA,NA,FALSE
"Xd5ca6f634a2dde33643926d2c5199ed8","Lactobacillus (RSV14410)",1,NA,0,NA,0,NA,NA,FALSE
"X623db3d6d681b17f426165ccd676967f","unassigned Firmicutes (RSV14449)",0,NA,0,NA,5,NA,NA,FALSE
"Xdf3d0c426852a971946a01af72e484fd","Ruminococcaceae_UCG-005 (RSV14464)",0,NA,1,NA,0,NA,NA,FALSE
"X36380eab65742f14fb5fe7bf81aecf0f","Prevotellaceae_Ga6A1_group (RSV14486)",0,NA,1,NA,0,NA,NA,FALSE
"X59a865ac65835d8ac1b074cef7cbcaca","Ruminococcaceae_UCG-014 (RSV14507)",0,NA,2,NA,0,NA,NA,FALSE
"X60b346a56be738a68049068b55c23f23","Negativibacillus (RSV14510)",0,NA,0,NA,2,NA,NA,FALSE
"X4c532d66ce7f64e3f50e0a37849338fc","Holdemanella (RSV14525)",2,NA,0,NA,0,NA,NA,FALSE
"X4da602a59aee0c4d5069088d368bed53","unassigned Firmicutes (RSV14526)",0,NA,1,NA,0,NA,NA,FALSE
"Xb66d83b0fef2385ffa3ed40f3a290081","Ruminococcaceae_UCG-014 (RSV14532)",0,NA,1,NA,0,NA,NA,FALSE
"X91b5273aac709733bd52e33404c73980","Parabacteroides (RSV14558)",1,NA,1,NA,0,NA,NA,FALSE
"X8294f1951dd32ac51cd019de0c83031b","Rikenellaceae_RC9_gut_group (RSV14594)",0,NA,2,NA,0,NA,NA,FALSE
"X5238772eed8bb80af5504904010d467d","Prevotella_9 (RSV14604)",0,NA,1,NA,0,NA,NA,FALSE
"X58a7a88c84eb6716bcacd0442d4eb3eb","Bacteroides (RSV14605)",0,NA,2,NA,0,NA,NA,FALSE
"X74e80ebf0232dfb6860d88a9c78c1da7","Ruminococcaceae_NK4A214_group (RSV14638)",0,NA,0,NA,1,NA,NA,FALSE
"X0e332e4ae4f032a9a814ba577af27fcb","Prevotella_7 (RSV14645)",1,NA,0,NA,0,NA,NA,FALSE
"X83a0015ee0f60a7047536e7cd5449fc1","unassigned Firmicutes (RSV14653)",4,NA,1,NA,8,NA,NA,FALSE
"X892b08383e970b3943a996befc7d2965","Ruminococcaceae_UCG-014 (RSV14654)",0,NA,4,NA,0,NA,NA,FALSE
"X897efd77231165714819451cc23db202","Ruminococcaceae_UCG-014 (RSV14655)",0,NA,1,NA,0,NA,NA,FALSE
"Xe6af6f0383ee7e8e93b2b6e9efbaf68d","Oscillospira (RSV14663)",2,NA,0,NA,7,NA,NA,FALSE
"X84118afbf82a2d440c9718ce172d7dd7","Prevotella_9 (RSV14669)",0,NA,1,NA,0,NA,NA,FALSE
"Xcbba00545d7598b45fff6c4964c09732","Porphyromonas (RSV14675)",2,NA,0,NA,0,NA,NA,FALSE
"Xa3beeb96a6ee5862eeda8665c5750a47","unassigned Bacteroidetes (RSV14686)",2,NA,0,NA,0,NA,NA,FALSE
"Xf1e5c3c1358de529d313da089c00e60f","Faecalibacterium (RSV14710)",6,NA,0,NA,0,NA,NA,FALSE
"X690d869490a0caeeba6e42905cdd20f3","Prevotella_9 (RSV14740)",2,NA,0,NA,0,NA,NA,FALSE
"Xac68f8f7c16ae6076d5b1a257b4de425","Dialister (RSV14746)",0,NA,1,NA,0,NA,NA,FALSE
"Xbdb90f04be5faba0fac13093c3ebd3f3","unassigned Bacteroidetes (RSV14747)",0,NA,0,NA,1,NA,NA,FALSE
"X9cbc0c3547b10fad6dd714ec0f51a768","Ruminococcaceae_UCG-014 (RSV14792)",0,NA,4,NA,0,NA,NA,FALSE
"X6a4f8d92246781cd8d230ec704924f6a","Ruminococcaceae_UCG-014 (RSV14799)",0,NA,0,NA,1,NA,NA,FALSE
"X3d0792477328edfe1fc73cec47464d4f","Faecalibacterium (RSV14811)",5,NA,0,NA,0,NA,NA,FALSE
"X52cbb8d20b1600e366cc62d798cc94cf","Weissella (RSV14814)",1,NA,0,NA,0,NA,NA,FALSE
"Xc3ef334e041f27f63d7d5c212e13698b","unassigned Bacteroidetes (RSV14820)",0,NA,1,NA,0,NA,NA,FALSE
"X444c23b41f5137ec242f54a9020f08b9","unassigned Tenericutes (RSV14825)",2,NA,2,NA,0,NA,NA,FALSE
"X3edbc18c5adfd8f3674d0bdc0719319b","Barnesiella (RSV14838)",2,NA,0,NA,1,NA,NA,FALSE
"Xe0ce757969491fc1bfe155804fef4e0d","Ruminococcaceae_UCG-005 (RSV14852)",1,NA,2,NA,0,NA,NA,FALSE
"X22e082f496045d9e3f21770c774d1b84","Ruminococcus_1 (RSV14856)",0,NA,5,NA,0,NA,NA,FALSE
"Xc70ce83dcfb9d0a190653d80bf064cab","Megasphaera (RSV14865)",1,NA,0,NA,0,NA,NA,FALSE
"Xc62f029e1d3622e9ed837cc48087ccc1","Fusicatenibacter (RSV14874)",0,NA,0,NA,1,NA,NA,FALSE
"Xb4d26d14dbb5f391c6767aea723a367e","unassigned Firmicutes (RSV14901)",7,NA,0,NA,0,NA,NA,FALSE
"Xf00b1c022bf0811fb5f72fe3ac991103","Ruminococcaceae_UCG-013 (RSV14902)",1,NA,0,NA,0,NA,NA,FALSE
"X7ffb4a9c6b3be835670ef82f896d876b","Paraprevotella (RSV14911)",4,NA,1,NA,1,NA,NA,FALSE
"Xf0539c153750cbcd1068906109026f79","Bacteroides (RSV14932)",5,NA,0,NA,0,NA,NA,FALSE
"Xe7cb0612730b1597f23ebe667f3f9165","Prevotella_9 (RSV14956)",7,NA,2,NA,0,NA,NA,FALSE
"X51ffb627b43c5cb9c231e228bc826979","Alloprevotella (RSV14964)",4,NA,0,NA,0,NA,NA,FALSE
"Xb6428775aa72eba6b6609e0013a806b4","unassigned Bacteroidetes (RSV14970)",0,NA,2,NA,0,NA,NA,FALSE
"Xcefd72b4ed11641805ab4a2ef4063839","Ruminococcaceae_UCG-014 (RSV14973)",4,NA,0,NA,2,NA,NA,FALSE
"Xd34280f2360ea7ced810789fe5c97d45","Slackia (RSV14974)",2,NA,0,NA,0,NA,NA,FALSE
"X35a3507bd84062422d7840580a42e1ff","unassigned Bacteroidetes (RSV14978)",0,NA,1,NA,0,NA,NA,FALSE
"X4ae0e083de997807ef28c87bd8fc1b34","unassigned Bacteroidetes (RSV15009)",0,NA,1,NA,0,NA,NA,FALSE
"Xadb8b877ee5379c938b0d3d1335ec277","Escherichia/Shigella (RSV15014)",1,NA,0,NA,0,NA,NA,FALSE
"X749709a373913b1ee296774b0a35244a","dgA-11_gut_group (RSV15042)",2,NA,2,NA,0,NA,NA,FALSE
"X77895065cc38664c8a050ba576547d4e","Lachnoclostridium (RSV15043)",0,NA,0,NA,14,0.618656253745493,0.618656253745493,FALSE
"X09b9a133d2577e47bc8ba147cc667fb5","Ruminococcaceae_UCG-014 (RSV15054)",0,NA,1,NA,0,NA,NA,FALSE
"Xa41e0961b5778c2912df32c09513c23e","Alloprevotella (RSV15062)",1,NA,0,NA,0,NA,NA,FALSE
"X338d77e83d75f33dbb409878432e0bf8","Haemophilus (RSV15072)",1,NA,0,NA,0,NA,NA,FALSE
"Xa76fa73cd24c00dea9229b5b6ea233f7","Butyricicoccus (RSV15086)",6,NA,0,NA,0,NA,NA,FALSE
"Xb2ab3b980b6f788e9221255d36965177","unassigned Firmicutes (RSV15088)",2,NA,4,NA,0,NA,NA,FALSE
"X70deed6e7f1e57b58cca8761905eb06a","Collinsella (RSV15102)",1,NA,0,NA,0,NA,NA,FALSE
"X3e26bd1e96ff2ceaf515b0a511e707a8","Ruminococcus_1 (RSV15128)",9,NA,0,NA,0,NA,NA,FALSE
"X647d59a7aed516cc2fc28bf05acd78eb","Dorea (RSV15129)",5,NA,0,NA,0,NA,NA,FALSE
"X3ac4ae4a7a9fb318deb3a6e5017306de","unassigned Bacteroidetes (RSV15143)",0,NA,1,NA,1,NA,NA,FALSE
"Xf66ff9a7c200d5e2d13cad7b062fbe7f","Prevotella_9 (RSV15160)",0,NA,1,NA,0,NA,NA,FALSE
"X1c40ed907c123c2ea9a973c2be4fa4a6","Catenibacterium (RSV15163)",2,NA,0,NA,0,NA,NA,FALSE
"Xf7616ee0d4243bf0368bd3e029a18a89","Ruminococcaceae_UCG-002 (RSV15187)",5,NA,0,NA,1,NA,NA,FALSE
"X06c333b6fa9bb0cc1273b913b18a0b75","Ruminococcaceae_NK4A214_group (RSV15189)",0,NA,3,NA,1,NA,NA,FALSE
"X02e92eeff837019f63dbaf51f57a94bb","Ruminococcaceae_UCG-002 (RSV15210)",2,NA,2,NA,0,NA,NA,FALSE
"X3bd490d276a4647b242922e4f221f7e5","unassigned Tenericutes (RSV15215)",2,NA,0,NA,0,NA,NA,FALSE
"X2751acbe954577dc5c39574abe17cd9b","Streptococcus (RSV15230)",3,NA,0,NA,2,NA,NA,FALSE
"X537d5a2224ff84ae49b9c6ff247f5e65","Christensenellaceae_R-7_group (RSV15231)",0,NA,1,NA,0,NA,NA,FALSE
"X1b601a7277c04360b75853a8888913cb","unassigned Firmicutes (RSV15259)",1,NA,0,NA,0,NA,NA,FALSE
"X6528d55303c7d7a31db313c483ce5db2","Roseburia (RSV15262)",3,NA,0,NA,0,NA,NA,FALSE
"X9727056cdbf7fb60e9b984001a5fcb60","Barnesiella (RSV15264)",8,NA,1,NA,0,NA,NA,FALSE
"X0bc6b3a07178476db049ce57ba59a1f7","Fusicatenibacter (RSV15289)",3,NA,0,NA,0,NA,NA,FALSE
"X8aed6bacfa360e680d6891e98be2371f","Ruminococcaceae_UCG-010 (RSV15309)",0,NA,0,NA,1,NA,NA,FALSE
"X8f1c32972055e8763c9b8c360f2bf17f","Ruminiclostridium_9 (RSV15310)",1,NA,0,NA,5,NA,NA,FALSE
"X30056cf0663f30f9fcf6e6c5474e7162","Blautia (RSV15321)",6,NA,0,NA,0,NA,NA,FALSE
"Xdd4aeb3c46f6237516d05ff7d63049a0","Ruminiclostridium_9 (RSV15350)",0,NA,0,NA,1,NA,NA,FALSE
"X4cd6ad236a01c61c98de0ab2392e2544","Phascolarctobacterium (RSV15381)",0,NA,2,NA,0,NA,NA,FALSE
"X9480dd6cb4eee0aef10ebd63586c4788","Clostridium_sensu_stricto_1 (RSV15387)",3,NA,0,NA,0,NA,NA,FALSE
"X279e1f3ddae145d052049ffc4062fcf6","Parabacteroides (RSV15399)",0,NA,1,NA,0,NA,NA,FALSE
"X848a92251d7b3b0ff99e21767f30b71e","unassigned Bacteroidetes (RSV15403)",1,NA,0,NA,3,NA,NA,FALSE
"Xa5df7ea82469c7b8537b6f63db23a6c8","Rikenellaceae_RC9_gut_group (RSV15406)",0,NA,3,NA,0,NA,NA,FALSE
"Xe583812309fa2a48f824b08ce03a2fe6","Faecalibacterium (RSV15412)",2,NA,1,NA,0,NA,NA,FALSE
"X0a09ea249995c122a279a92b09c03fbb","Faecalibacterium (RSV15414)",1,NA,2,NA,0,NA,NA,FALSE
"X2a6b7a744fb45d78e646db08d4ecf82b","Parabacteroides (RSV15418)",0,NA,1,NA,0,NA,NA,FALSE
"Xf27d90601d5d688ac36e5730d6a2a191","Acidaminococcus (RSV15435)",7,NA,0,NA,0,NA,NA,FALSE
"X9b7a8a443b34fb607fae445c0b149466","Ruminococcus_1 (RSV15441)",0,NA,0,NA,1,NA,NA,FALSE
"X19df19409780b553a6a930f05a9132a3","Rikenellaceae_RC9_gut_group (RSV15457)",3,NA,2,NA,0,NA,NA,FALSE
"Xeda57f425b81c16633015efe6f7064e9","unassigned Firmicutes (RSV15477)",3,NA,0,NA,0,NA,NA,FALSE
"X5e577981321a2748f863ba0a7075cacc","Bacteroides (RSV15483)",0,NA,3,NA,4,NA,NA,FALSE
"X054f16e61ee2abc10ae2144417b3187f","Prevotella_9 (RSV15515)",0,NA,1,NA,0,NA,NA,FALSE
"Xd5601e44ae662ba90bae13a1c63718de","unassigned Bacteroidetes (RSV15528)",2,NA,0,NA,0,NA,NA,FALSE
"X146847d1e68a5c3576ae21323df76a77","unassigned Tenericutes (RSV15543)",2,NA,0,NA,0,NA,NA,FALSE
"X88fd815031a36541b606751005ec18fa","unassigned Bacteroidetes (RSV15554)",1,NA,1,NA,0,NA,NA,FALSE
"Xfb56aa51411198c4d8c6cccba886a3a1","Mitsuokella (RSV15564)",2,NA,0,NA,0,NA,NA,FALSE
"X21676a26f304b8120478f5698c633f04","Coprococcus_2 (RSV15567)",0,NA,3,NA,0,NA,NA,FALSE
"X72c1592527d739ae9c1004780a0436d1","Ruminococcus_1 (RSV15573)",0,NA,2,NA,0,NA,NA,FALSE
"Xba209927ab51d788a1785e2d15ac764e","unassigned Bacteroidetes (RSV15590)",2,NA,0,NA,0,NA,NA,FALSE
"X079dbd6ae6110a2b783348222ba4b048","Phascolarctobacterium (RSV15632)",0,NA,2,NA,0,NA,NA,FALSE
"X0bce82b784163ee196b81e4fec0177f4","unassigned Bacteroidetes (RSV15633)",2,NA,0,NA,0,NA,NA,FALSE
"X7aa8d97ba4c6486b0aab40d78d7474e9","Peptococcus (RSV15659)",3,NA,0,NA,0,NA,NA,FALSE
"Xe3077d22ee59f50a34f32a5814f9bb56","unassigned Actinobacteria (RSV15663)",1,NA,0,NA,0,NA,NA,FALSE
"Xba1f44566692a3c1053d258992c36371","Lachnospiraceae_NK4A136_group (RSV15670)",0,NA,2,NA,0,NA,NA,FALSE
"X08e586f53c6de73606d77b4d0ad2b4f1","Streptococcus (RSV15676)",1,NA,0,NA,0,NA,NA,FALSE
"Xccb80719aaf6b52bd8256aecd9c2b56c","Turicibacter (RSV15684)",12,0.964559242012482,1,NA,0,NA,0.964559242012482,FALSE
"Xd6308ea1253e0f4cb10681a5557cc9e3","Ruminococcaceae_UCG-004 (RSV15695)",2,NA,2,NA,0,NA,NA,FALSE
"Xdce2ea5fd2675c31456ab745064a55e5","Roseburia (RSV15717)",2,NA,0,NA,0,NA,NA,FALSE
"X8fb04b05226156a2df6b42143103dabb","Alloprevotella (RSV15726)",1,NA,1,NA,0,NA,NA,FALSE
"Xbffdf27cccf6e22b5b4dd3749b5fd4cb","Ruminococcaceae_NK4A214_group (RSV15744)",0,NA,2,NA,0,NA,NA,FALSE
"Xfd398794b5bf0268ca9a58da6fce5624","Ruminococcaceae_UCG-005 (RSV15747)",0,NA,0,NA,1,NA,NA,FALSE
"X53c52e3edd5745a16d37e51df9d3072c","Ruminococcaceae_UCG-010 (RSV15773)",0,NA,1,NA,0,NA,NA,FALSE
"X2c7253c979e8cda67d67f81c46f01fd3","Streptococcus (RSV15790)",0,NA,0,NA,1,NA,NA,FALSE
"X32656efa4914d539ae8794761f9840a2","Dorea (RSV15791)",2,NA,0,NA,0,NA,NA,FALSE
"X163202bfac4ac54db165fe751a57d15d","Prevotella_9 (RSV15811)",0,NA,0,NA,1,NA,NA,FALSE
"X5c54a327553171d2e73aca12257a9aca","Coprococcus_2 (RSV15816)",0,NA,0,NA,2,NA,NA,FALSE
"Xbd5c6bd4e9c2877a334449afad885a44","Acinetobacter (RSV15820)",0,NA,1,NA,0,NA,NA,FALSE
"X73d36e7a0c7d16896ccd84d24c1c6aaf","unassigned Bacteroidetes (RSV15829)",2,NA,0,NA,0,NA,NA,FALSE
"Xf0af12c5e1a2e49944c7da1052eae799","unassigned Tenericutes (RSV15837)",7,NA,3,NA,0,NA,NA,FALSE
"X2407f1ec3083c27e0ba946e43351a349","Christensenellaceae_R-7_group (RSV15857)",0,NA,0,NA,1,NA,NA,FALSE
"Xd013b75ca2b2f37e5dca8fd472361d93","Ruminococcaceae_NK4A214_group (RSV15867)",0,NA,1,NA,0,NA,NA,FALSE
"Xa22348ff6c5c7b29f706080240099bee","Lachnospiraceae_NK4A136_group (RSV15885)",0,NA,0,NA,1,NA,NA,FALSE
"Xd787520830376a0624dd7a2f7e99cb22","Catenibacterium (RSV15890)",2,NA,0,NA,0,NA,NA,FALSE
"Xf48ad542e963299c4c9c06f8dd290aba","GCA-900066225 (RSV15894)",4,NA,0,NA,1,NA,NA,FALSE
"Xdbae50292b92cb883b9d7843da19a806","unassigned Firmicutes (RSV15912)",0,NA,1,NA,3,NA,NA,FALSE
"X70dfa920f9ae52abb34eb8fe0a067a7c","unassigned Firmicutes (RSV15941)",0,NA,5,NA,0,NA,NA,FALSE
"Xccf3cbc1937f7042bf96e6068f194e12","unassigned Tenericutes (RSV15946)",0,NA,0,NA,1,NA,NA,FALSE
"Xd63e7cf3db9100007838b3923913e781","Ruminococcaceae_UCG-014 (RSV15948)",0,NA,6,NA,1,NA,NA,FALSE
"Xec691fa28bf968e5e6a5bb467fb76a9e","Parasutterella (RSV15952)",0,NA,0,NA,1,NA,NA,FALSE
"Xe4f176a8151d104fe1531a79fe173fdd","Adlercreutzia (RSV15965)",3,NA,0,NA,0,NA,NA,FALSE
"Xb4dba10e10429ca35c466ea72712efcb","Blautia (RSV15994)",5,NA,0,NA,0,NA,NA,FALSE
"X89927608a410adbc65f2223cc01e18b9","Ruminococcaceae_NK4A214_group (RSV16027)",0,NA,2,NA,0,NA,NA,FALSE
"Xc8439493fcaefc3385dd44fecfcd3487","Faecalibacterium (RSV16033)",0,NA,2,NA,0,NA,NA,FALSE
"Xc02003f5cdf9d002d7f34df83c21887f","Lachnospiraceae_ND3007_group (RSV16059)",4,NA,0,NA,4,NA,NA,FALSE
"Xcaa0c9eda26e27890cd1fba234c92b6d","Parabacteroides (RSV16077)",0,NA,4,NA,0,NA,NA,FALSE
"X267bb1f47551d1874f53ace5fc277b25","Lachnospira (RSV16087)",1,NA,1,NA,1,NA,NA,FALSE
"Xf9ce8b2fd54ac4cd33f81565ac0d6c7a","Prevotella_2 (RSV16119)",0,NA,3,NA,0,NA,NA,FALSE
"X08959f7e165c063728715ea50cfde375","Actinomyces (RSV16121)",3,NA,0,NA,0,NA,NA,FALSE
"X152a55c0616c04a653b9be313e5da583","unassigned Bacteroidetes (RSV16122)",2,NA,0,NA,1,NA,NA,FALSE
"Xf4b8b5be753c0e21a886f112bbdd95f8","Peptococcus (RSV16138)",3,NA,0,NA,0,NA,NA,FALSE
"X18829cc7e309a0057131e8139e46c677","Ruminococcaceae_UCG-013 (RSV16142)",0,NA,8,NA,0,NA,NA,FALSE
"X82b9f3a9abe0dc46557babd662d65724","Prevotellaceae_NK3B31_group (RSV16149)",2,NA,0,NA,0,NA,NA,FALSE
"X88106549e297d98902d37da8c639f56d","unassigned Tenericutes (RSV16180)",0,NA,5,NA,0,NA,NA,FALSE
"Xaaa9240d8bcaf52824f7e21595e7551e","Rikenellaceae_RC9_gut_group (RSV16183)",0,NA,1,NA,0,NA,NA,FALSE
"X73135c9823a17906050a1a1a2fe78cdd","Faecalibacterium (RSV16239)",2,NA,0,NA,0,NA,NA,FALSE
"Xbee94cb40ce6b7b36600d347917ca50e","Faecalibacterium (RSV16250)",1,NA,0,NA,0,NA,NA,FALSE
"Xd8458f23190bf339a33f390786a6ba95","Alloprevotella (RSV16252)",1,NA,2,NA,0,NA,NA,FALSE
"Xa83f5069e0693427a7a4ee5a0720e7ea","Agathobacter (RSV16267)",4,NA,1,NA,0,NA,NA,FALSE
"X823a985a9738a66e84cb5f3a9309527a","unassigned Tenericutes (RSV16284)",0,NA,1,NA,0,NA,NA,FALSE
"X47c3b8e99a3a5c52b6a5d21fa6bb39f6","Haemophilus (RSV16346)",1,NA,0,NA,0,NA,NA,FALSE
"X4c7ea65384a8248e53041099a43e938f","Prevotellaceae_UCG-004 (RSV16347)",0,NA,1,NA,0,NA,NA,FALSE
"X689eaaafc75d57cb208f010862982289","Alistipes (RSV16363)",0,NA,0,NA,2,NA,NA,FALSE
"Xe588da820768ce3bb853894a4e418d14","Ruminococcus_2 (RSV16373)",0,NA,1,NA,0,NA,NA,FALSE
"X060106393ab1ba4e7a4f045baa2ff4e6","Adlercreutzia (RSV16375)",2,NA,1,NA,2,NA,NA,FALSE
"X5d0982f0b7fb0064b349e7369be3aa9c","unassigned Proteobacteria (RSV16379)",0,NA,3,NA,0,NA,NA,FALSE
"Xb6322b793406f0b28dffff6d29a24223","unassigned Tenericutes (RSV16389)",1,NA,6,NA,0,NA,NA,FALSE
"X0e8740efdd64a72426c59075d955ca47","Prevotella_9 (RSV16394)",0,NA,1,NA,0,NA,NA,FALSE
"X82d4512e95c016393511ff705b460930","Holdemanella (RSV16404)",4,NA,0,NA,0,NA,NA,FALSE
"Xcf3e78ed60c9dc13515f87de10382df3","Prevotella_2 (RSV16411)",0,NA,1,NA,0,NA,NA,FALSE
"X1c10bbaf3cfd721e6c2dc92c294a6520","Lachnospira (RSV16416)",0,NA,2,NA,0,NA,NA,FALSE
"X169a87692b19db5f13f986e8c33f673d","Lachnoclostridium (RSV16437)",0,NA,0,NA,5,NA,NA,FALSE
"X7c1bf534ee987918dd82aab6ccc45ac0","Prevotella_9 (RSV16498)",0,NA,2,NA,0,NA,NA,FALSE
"X62e3950ac7434c71b84082f295eeb0b2","Akkermansia (RSV16518)",0,NA,0,NA,1,NA,NA,FALSE
"Xd01c1559a90da5ca385661a4a964827c","Bacteroides (RSV16547)",0,NA,0,NA,1,NA,NA,FALSE
"X971e272adb4ed3462b151915a136e876","Prevotella_2 (RSV16597)",0,NA,1,NA,0,NA,NA,FALSE
"Xa4b9243b660d93d7de65856e02cc8ad9","Phascolarctobacterium (RSV16624)",0,NA,1,NA,0,NA,NA,FALSE
"Xb5cc7a719e898393b866d65305a18e45","Prevotella_2 (RSV16627)",1,NA,0,NA,0,NA,NA,FALSE
"X26263c4c923de89f8bd47f45d57d738f","unassigned Firmicutes (RSV16634)",0,NA,0,NA,1,NA,NA,FALSE
"X3891b1ff28ae4ce199b6304db16b247d","Rikenellaceae_RC9_gut_group (RSV16637)",0,NA,1,NA,0,NA,NA,FALSE
